,Date,Latitude,Longitude,Bin_Number,Bin_value,bin_cate
1648,2022-03-05,12.879696,80.075132,49,71,5
1649,2022-03-05,12.881133,80.075362,50,49,5
1650,2022-03-06,12.879995,80.07858,1,65,1
1651,2022-03-06,12.880075,80.078284,2,96,1
1652,2022-03-06,12.880195,80.078042,3,59,1
1653,2022-03-06,12.880242,80.077833,4,75,1
1654,2022-03-06,12.880336,80.077602,5,39,1
1655,2022-03-06,12.880424,80.077378,6,87,1
1656,2022-03-06,12.880503,80.077136,7,86,1
1657,2022-03-06,12.88043,80.076799,8,61,1
1658,2022-03-06,12.880518,80.076922,9,47,1
1659,2022-03-06,12.880215,80.076766,10,72,1
1660,2022-03-06,12.880027,80.076831,11,93,2
1661,2022-03-06,12.879985,80.076997,12,28,2
1662,2022-03-06,12.879938,80.077174,13,52,2
1663,2022-03-06,12.879901,80.077351,14,54,2
1664,2022-03-06,12.879818,80.077496,15,88,2
1665,2022-03-06,12.879781,80.077743,16,50,2
1666,2022-03-06,12.879708,80.077904,17,28,2
1667,2022-03-06,12.87965,80.07806,18,36,2
1668,2022-03-06,12.879603,80.078264,19,42,2
1669,2022-03-06,12.879512,80.078409,20,60,2
1670,2022-03-06,12.881547,80.076461,21,87,3
1671,2022-03-06,12.881715,80.075999,22,65,3
1672,2022-03-06,12.881924,80.075602,23,70,3
1673,2022-03-06,12.882101,80.075261,24,46,3
1674,2022-03-06,12.882206,80.074756,25,76,3
1675,2022-03-06,12.881861,80.074681,26,84,3
1676,2022-03-06,12.881725,80.075046,27,80,3
1677,2022-03-06,12.881536,80.075368,28,25,3
1678,2022-03-06,12.881421,80.07583,29,94,3
1679,2022-03-06,12.881264,80.076291,30,43,3
1680,2022-03-06,12.879586,80.07653,31,34,4
1681,2022-03-06,12.879356,80.076605,32,32,4
1682,2022-03-06,12.879282,80.076814,33,25,4
1683,2022-03-06,12.879481,80.076503,34,76,4
1684,2022-03-06,12.879251,80.077018,35,49,4
1685,2022-03-06,12.879193,80.077212,36,41,4
1686,2022-03-06,12.879146,80.077357,37,85,4
1687,2022-03-06,12.879037,80.077459,38,97,4
1688,2022-03-06,12.878995,80.077695,39,93,4
1689,2022-03-06,12.878911,80.077877,40,79,4
1690,2022-03-06,12.879795,80.07505,41,40,5
1691,2022-03-06,12.87969,80.075254,42,26,5
1692,2022-03-06,12.880046,80.074761,43,44,5
1693,2022-03-06,12.88037,80.075362,44,83,5
1694,2022-03-06,12.880642,80.075008,45,47,5
1695,2022-03-06,12.881113,80.075201,46,72,5
1696,2022-03-06,12.880893,80.075544,47,43,5
1697,2022-03-06,12.881018,80.075534,48,49,5
1698,2022-03-06,12.879696,80.075132,49,75,5
1699,2022-03-06,12.881133,80.075362,50,25,5
1700,2022-03-07,12.879995,80.07858,1,99,1
1701,2022-03-07,12.880075,80.078284,2,37,1
1702,2022-03-07,12.880195,80.078042,3,62,1
1703,2022-03-07,12.880242,80.077833,4,67,1
1704,2022-03-07,12.880336,80.077602,5,37,1
1705,2022-03-07,12.880424,80.077378,6,64,1
1706,2022-03-07,12.880503,80.077136,7,79,1
1707,2022-03-07,12.88043,80.076799,8,86,1
1708,2022-03-07,12.880518,80.076922,9,61,1
1709,2022-03-07,12.880215,80.076766,10,45,1
1710,2022-03-07,12.880027,80.076831,11,83,2
1711,2022-03-07,12.879985,80.076997,12,94,2
1712,2022-03-07,12.879938,80.077174,13,58,2
1713,2022-03-07,12.879901,80.077351,14,87,2
1714,2022-03-07,12.879818,80.077496,15,64,2
1715,2022-03-07,12.879781,80.077743,16,99,2
1716,2022-03-07,12.879708,80.077904,17,52,2
1717,2022-03-07,12.87965,80.07806,18,70,2
1718,2022-03-07,12.879603,80.078264,19,85,2
1719,2022-03-07,12.879512,80.078409,20,47,2
1720,2022-03-07,12.881547,80.076461,21,41,3
1721,2022-03-07,12.881715,80.075999,22,63,3
1722,2022-03-07,12.881924,80.075602,23,95,3
1723,2022-03-07,12.882101,80.075261,24,58,3
1724,2022-03-07,12.882206,80.074756,25,95,3
1725,2022-03-07,12.881861,80.074681,26,64,3
1726,2022-03-07,12.881725,80.075046,27,62,3
1727,2022-03-07,12.881536,80.075368,28,47,3
1728,2022-03-07,12.881421,80.07583,29,31,3
1729,2022-03-07,12.881264,80.076291,30,40,3
1730,2022-03-07,12.879586,80.07653,31,69,4
1731,2022-03-07,12.879356,80.076605,32,73,4
1732,2022-03-07,12.879282,80.076814,33,81,4
1733,2022-03-07,12.879481,80.076503,34,41,4
1734,2022-03-07,12.879251,80.077018,35,32,4
1735,2022-03-07,12.879193,80.077212,36,41,4
1736,2022-03-07,12.879146,80.077357,37,35,4
1737,2022-03-07,12.879037,80.077459,38,80,4
1738,2022-03-07,12.878995,80.077695,39,25,4
1739,2022-03-07,12.878911,80.077877,40,47,4
1740,2022-03-07,12.879795,80.07505,41,91,5
1741,2022-03-07,12.87969,80.075254,42,85,5
1742,2022-03-07,12.880046,80.074761,43,97,5
1743,2022-03-07,12.88037,80.075362,44,29,5
1744,2022-03-07,12.880642,80.075008,45,94,5
1745,2022-03-07,12.881113,80.075201,46,35,5
1746,2022-03-07,12.880893,80.075544,47,67,5
1747,2022-03-07,12.881018,80.075534,48,87,5
1748,2022-03-07,12.879696,80.075132,49,42,5
1749,2022-03-07,12.881133,80.075362,50,53,5
1750,2022-03-08,12.879995,80.07858,1,94,1
1751,2022-03-08,12.880075,80.078284,2,69,1
1752,2022-03-08,12.880195,80.078042,3,71,1
1753,2022-03-08,12.880242,80.077833,4,77,1
1754,2022-03-08,12.880336,80.077602,5,99,1
1755,2022-03-08,12.880424,80.077378,6,96,1
1756,2022-03-08,12.880503,80.077136,7,43,1
1757,2022-03-08,12.88043,80.076799,8,90,1
1758,2022-03-08,12.880518,80.076922,9,41,1
1759,2022-03-08,12.880215,80.076766,10,34,1
1760,2022-03-08,12.880027,80.076831,11,34,2
1761,2022-03-08,12.879985,80.076997,12,70,2
1762,2022-03-08,12.879938,80.077174,13,52,2
1763,2022-03-08,12.879901,80.077351,14,97,2
1764,2022-03-08,12.879818,80.077496,15,65,2
1765,2022-03-08,12.879781,80.077743,16,64,2
1766,2022-03-08,12.879708,80.077904,17,99,2
1767,2022-03-08,12.87965,80.07806,18,68,2
1768,2022-03-08,12.879603,80.078264,19,44,2
1769,2022-03-08,12.879512,80.078409,20,48,2
1770,2022-03-08,12.881547,80.076461,21,71,3
1771,2022-03-08,12.881715,80.075999,22,66,3
1772,2022-03-08,12.881924,80.075602,23,99,3
1773,2022-03-08,12.882101,80.075261,24,53,3
1774,2022-03-08,12.882206,80.074756,25,85,3
1775,2022-03-08,12.881861,80.074681,26,41,3
1776,2022-03-08,12.881725,80.075046,27,25,3
1777,2022-03-08,12.881536,80.075368,28,73,3
1778,2022-03-08,12.881421,80.07583,29,99,3
1779,2022-03-08,12.881264,80.076291,30,49,3
1780,2022-03-08,12.879586,80.07653,31,56,4
1781,2022-03-08,12.879356,80.076605,32,82,4
1782,2022-03-08,12.879282,80.076814,33,62,4
1783,2022-03-08,12.879481,80.076503,34,99,4
1784,2022-03-08,12.879251,80.077018,35,85,4
1785,2022-03-08,12.879193,80.077212,36,88,4
1786,2022-03-08,12.879146,80.077357,37,46,4
1787,2022-03-08,12.879037,80.077459,38,28,4
1788,2022-03-08,12.878995,80.077695,39,45,4
1789,2022-03-08,12.878911,80.077877,40,77,4
1790,2022-03-08,12.879795,80.07505,41,82,5
1791,2022-03-08,12.87969,80.075254,42,63,5
1792,2022-03-08,12.880046,80.074761,43,53,5
1793,2022-03-08,12.88037,80.075362,44,26,5
1794,2022-03-08,12.880642,80.075008,45,88,5
1795,2022-03-08,12.881113,80.075201,46,99,5
1796,2022-03-08,12.880893,80.075544,47,59,5
1797,2022-03-08,12.881018,80.075534,48,77,5
1798,2022-03-08,12.879696,80.075132,49,77,5
1799,2022-03-08,12.881133,80.075362,50,57,5
1800,2022-03-09,12.879995,80.07858,1,33,1
1801,2022-03-09,12.880075,80.078284,2,29,1
1802,2022-03-09,12.880195,80.078042,3,68,1
1803,2022-03-09,12.880242,80.077833,4,34,1
1804,2022-03-09,12.880336,80.077602,5,96,1
1805,2022-03-09,12.880424,80.077378,6,46,1
1806,2022-03-09,12.880503,80.077136,7,40,1
1807,2022-03-09,12.88043,80.076799,8,98,1
1808,2022-03-09,12.880518,80.076922,9,69,1
1809,2022-03-09,12.880215,80.076766,10,42,1
1810,2022-03-09,12.880027,80.076831,11,81,2
1811,2022-03-09,12.879985,80.076997,12,89,2
1812,2022-03-09,12.879938,80.077174,13,55,2
1813,2022-03-09,12.879901,80.077351,14,95,2
1814,2022-03-09,12.879818,80.077496,15,82,2
1815,2022-03-09,12.879781,80.077743,16,48,2
1816,2022-03-09,12.879708,80.077904,17,77,2
1817,2022-03-09,12.87965,80.07806,18,62,2
1818,2022-03-09,12.879603,80.078264,19,53,2
1819,2022-03-09,12.879512,80.078409,20,76,2
1820,2022-03-09,12.881547,80.076461,21,42,3
1821,2022-03-09,12.881715,80.075999,22,43,3
1822,2022-03-09,12.881924,80.075602,23,99,3
1823,2022-03-09,12.882101,80.075261,24,72,3
1824,2022-03-09,12.882206,80.074756,25,38,3
1825,2022-03-09,12.881861,80.074681,26,41,3
1826,2022-03-09,12.881725,80.075046,27,40,3
1827,2022-03-09,12.881536,80.075368,28,93,3
1828,2022-03-09,12.881421,80.07583,29,60,3
1829,2022-03-09,12.881264,80.076291,30,45,3
1830,2022-03-09,12.879586,80.07653,31,97,4
1831,2022-03-09,12.879356,80.076605,32,94,4
1832,2022-03-09,12.879282,80.076814,33,78,4
1833,2022-03-09,12.879481,80.076503,34,63,4
1834,2022-03-09,12.879251,80.077018,35,35,4
1835,2022-03-09,12.879193,80.077212,36,45,4
1836,2022-03-09,12.879146,80.077357,37,100,4
1837,2022-03-09,12.879037,80.077459,38,48,4
1838,2022-03-09,12.878995,80.077695,39,76,4
1839,2022-03-09,12.878911,80.077877,40,96,4
1840,2022-03-09,12.879795,80.07505,41,50,5
1841,2022-03-09,12.87969,80.075254,42,78,5
1842,2022-03-09,12.880046,80.074761,43,74,5
1843,2022-03-09,12.88037,80.075362,44,46,5
1844,2022-03-09,12.880642,80.075008,45,55,5
1845,2022-03-09,12.881113,80.075201,46,50,5
1846,2022-03-09,12.880893,80.075544,47,57,5
1847,2022-03-09,12.881018,80.075534,48,98,5
1848,2022-03-09,12.879696,80.075132,49,89,5
1849,2022-03-09,12.881133,80.075362,50,100,5
1850,2022-03-10,12.879995,80.07858,1,51,1
1851,2022-03-10,12.880075,80.078284,2,47,1
1852,2022-03-10,12.880195,80.078042,3,36,1
1853,2022-03-10,12.880242,80.077833,4,51,1
1854,2022-03-10,12.880336,80.077602,5,71,1
1855,2022-03-10,12.880424,80.077378,6,88,1
1856,2022-03-10,12.880503,80.077136,7,35,1
1857,2022-03-10,12.88043,80.076799,8,74,1
1858,2022-03-10,12.880518,80.076922,9,55,1
1859,2022-03-10,12.880215,80.076766,10,80,1
1860,2022-03-10,12.880027,80.076831,11,31,2
1861,2022-03-10,12.879985,80.076997,12,78,2
1862,2022-03-10,12.879938,80.077174,13,65,2
1863,2022-03-10,12.879901,80.077351,14,65,2
1864,2022-03-10,12.879818,80.077496,15,72,2
1865,2022-03-10,12.879781,80.077743,16,51,2
1866,2022-03-10,12.879708,80.077904,17,55,2
1867,2022-03-10,12.87965,80.07806,18,79,2
1868,2022-03-10,12.879603,80.078264,19,99,2
1869,2022-03-10,12.879512,80.078409,20,40,2
1870,2022-03-10,12.881547,80.076461,21,33,3
1871,2022-03-10,12.881715,80.075999,22,30,3
1872,2022-03-10,12.881924,80.075602,23,29,3
1873,2022-03-10,12.882101,80.075261,24,93,3
1874,2022-03-10,12.882206,80.074756,25,82,3
1875,2022-03-10,12.881861,80.074681,26,77,3
1876,2022-03-10,12.881725,80.075046,27,83,3
1877,2022-03-10,12.881536,80.075368,28,95,3
1878,2022-03-10,12.881421,80.07583,29,51,3
1879,2022-03-10,12.881264,80.076291,30,34,3
1880,2022-03-10,12.879586,80.07653,31,27,4
1881,2022-03-10,12.879356,80.076605,32,88,4
1882,2022-03-10,12.879282,80.076814,33,91,4
1883,2022-03-10,12.879481,80.076503,34,60,4
1884,2022-03-10,12.879251,80.077018,35,72,4
1885,2022-03-10,12.879193,80.077212,36,53,4
1886,2022-03-10,12.879146,80.077357,37,43,4
1887,2022-03-10,12.879037,80.077459,38,78,4
1888,2022-03-10,12.878995,80.077695,39,46,4
1889,2022-03-10,12.878911,80.077877,40,30,4
1890,2022-03-10,12.879795,80.07505,41,36,5
1891,2022-03-10,12.87969,80.075254,42,61,5
1892,2022-03-10,12.880046,80.074761,43,88,5
1893,2022-03-10,12.88037,80.075362,44,59,5
1894,2022-03-10,12.880642,80.075008,45,31,5
1895,2022-03-10,12.881113,80.075201,46,94,5
1896,2022-03-10,12.880893,80.075544,47,38,5
1897,2022-03-10,12.881018,80.075534,48,99,5
1898,2022-03-10,12.879696,80.075132,49,88,5
1899,2022-03-10,12.881133,80.075362,50,53,5
1900,2022-03-11,12.879995,80.07858,1,96,1
1901,2022-03-11,12.880075,80.078284,2,66,1
1902,2022-03-11,12.880195,80.078042,3,25,1
1903,2022-03-11,12.880242,80.077833,4,60,1
1904,2022-03-11,12.880336,80.077602,5,31,1
1905,2022-03-11,12.880424,80.077378,6,35,1
1906,2022-03-11,12.880503,80.077136,7,76,1
1907,2022-03-11,12.88043,80.076799,8,43,1
1908,2022-03-11,12.880518,80.076922,9,34,1
1909,2022-03-11,12.880215,80.076766,10,97,1
1910,2022-03-11,12.880027,80.076831,11,93,2
1911,2022-03-11,12.879985,80.076997,12,44,2
1912,2022-03-11,12.879938,80.077174,13,90,2
1913,2022-03-11,12.879901,80.077351,14,37,2
1914,2022-03-11,12.879818,80.077496,15,65,2
1915,2022-03-11,12.879781,80.077743,16,77,2
1916,2022-03-11,12.879708,80.077904,17,42,2
1917,2022-03-11,12.87965,80.07806,18,30,2
1918,2022-03-11,12.879603,80.078264,19,46,2
1919,2022-03-11,12.879512,80.078409,20,78,2
1920,2022-03-11,12.881547,80.076461,21,37,3
1921,2022-03-11,12.881715,80.075999,22,68,3
1922,2022-03-11,12.881924,80.075602,23,61,3
1923,2022-03-11,12.882101,80.075261,24,45,3
1924,2022-03-11,12.882206,80.074756,25,45,3
1925,2022-03-11,12.881861,80.074681,26,77,3
1926,2022-03-11,12.881725,80.075046,27,27,3
1927,2022-03-11,12.881536,80.075368,28,48,3
1928,2022-03-11,12.881421,80.07583,29,30,3
1929,2022-03-11,12.881264,80.076291,30,47,3
1930,2022-03-11,12.879586,80.07653,31,30,4
1931,2022-03-11,12.879356,80.076605,32,80,4
1932,2022-03-11,12.879282,80.076814,33,27,4
1933,2022-03-11,12.879481,80.076503,34,54,4
1934,2022-03-11,12.879251,80.077018,35,36,4
1935,2022-03-11,12.879193,80.077212,36,100,4
1936,2022-03-11,12.879146,80.077357,37,77,4
1937,2022-03-11,12.879037,80.077459,38,56,4
1938,2022-03-11,12.878995,80.077695,39,43,4
1939,2022-03-11,12.878911,80.077877,40,51,4
1940,2022-03-11,12.879795,80.07505,41,55,5
1941,2022-03-11,12.87969,80.075254,42,31,5
1942,2022-03-11,12.880046,80.074761,43,54,5
1943,2022-03-11,12.88037,80.075362,44,43,5
1944,2022-03-11,12.880642,80.075008,45,73,5
1945,2022-03-11,12.881113,80.075201,46,43,5
1946,2022-03-11,12.880893,80.075544,47,76,5
1947,2022-03-11,12.881018,80.075534,48,64,5
1948,2022-03-11,12.879696,80.075132,49,87,5
1949,2022-03-11,12.881133,80.075362,50,65,5
1950,2022-03-12,12.879995,80.07858,1,34,1
1951,2022-03-12,12.880075,80.078284,2,62,1
1952,2022-03-12,12.880195,80.078042,3,35,1
1953,2022-03-12,12.880242,80.077833,4,49,1
1954,2022-03-12,12.880336,80.077602,5,73,1
1955,2022-03-12,12.880424,80.077378,6,91,1
1956,2022-03-12,12.880503,80.077136,7,51,1
1957,2022-03-12,12.88043,80.076799,8,44,1
1958,2022-03-12,12.880518,80.076922,9,53,1
1959,2022-03-12,12.880215,80.076766,10,61,1
1960,2022-03-12,12.880027,80.076831,11,64,2
1961,2022-03-12,12.879985,80.076997,12,30,2
1962,2022-03-12,12.879938,80.077174,13,30,2
1963,2022-03-12,12.879901,80.077351,14,25,2
1964,2022-03-12,12.879818,80.077496,15,52,2
1965,2022-03-12,12.879781,80.077743,16,29,2
1966,2022-03-12,12.879708,80.077904,17,57,2
1967,2022-03-12,12.87965,80.07806,18,27,2
1968,2022-03-12,12.879603,80.078264,19,28,2
1969,2022-03-12,12.879512,80.078409,20,47,2
1970,2022-03-12,12.881547,80.076461,21,57,3
1971,2022-03-12,12.881715,80.075999,22,52,3
1972,2022-03-12,12.881924,80.075602,23,81,3
1973,2022-03-12,12.882101,80.075261,24,85,3
1974,2022-03-12,12.882206,80.074756,25,93,3
1975,2022-03-12,12.881861,80.074681,26,53,3
1976,2022-03-12,12.881725,80.075046,27,89,3
1977,2022-03-12,12.881536,80.075368,28,56,3
1978,2022-03-12,12.881421,80.07583,29,56,3
1979,2022-03-12,12.881264,80.076291,30,49,3
1980,2022-03-12,12.879586,80.07653,31,29,4
1981,2022-03-12,12.879356,80.076605,32,100,4
1982,2022-03-12,12.879282,80.076814,33,72,4
1983,2022-03-12,12.879481,80.076503,34,67,4
1984,2022-03-12,12.879251,80.077018,35,82,4
1985,2022-03-12,12.879193,80.077212,36,40,4
1986,2022-03-12,12.879146,80.077357,37,62,4
1987,2022-03-12,12.879037,80.077459,38,70,4
1988,2022-03-12,12.878995,80.077695,39,48,4
1989,2022-03-12,12.878911,80.077877,40,92,4
1990,2022-03-12,12.879795,80.07505,41,93,5
1991,2022-03-12,12.87969,80.075254,42,94,5
1992,2022-03-12,12.880046,80.074761,43,72,5
1993,2022-03-12,12.88037,80.075362,44,67,5
1994,2022-03-12,12.880642,80.075008,45,100,5
1995,2022-03-12,12.881113,80.075201,46,54,5
1996,2022-03-12,12.880893,80.075544,47,98,5
1997,2022-03-12,12.881018,80.075534,48,28,5
1998,2022-03-12,12.879696,80.075132,49,49,5
1999,2022-03-12,12.881133,80.075362,50,33,5
2000,2022-03-13,12.879995,80.07858,1,76,1
2001,2022-03-13,12.880075,80.078284,2,28,1
2002,2022-03-13,12.880195,80.078042,3,31,1
2003,2022-03-13,12.880242,80.077833,4,38,1
2004,2022-03-13,12.880336,80.077602,5,31,1
2005,2022-03-13,12.880424,80.077378,6,41,1
2006,2022-03-13,12.880503,80.077136,7,40,1
2007,2022-03-13,12.88043,80.076799,8,62,1
2008,2022-03-13,12.880518,80.076922,9,43,1
2009,2022-03-13,12.880215,80.076766,10,82,1
2010,2022-03-13,12.880027,80.076831,11,25,2
2011,2022-03-13,12.879985,80.076997,12,59,2
2012,2022-03-13,12.879938,80.077174,13,57,2
2013,2022-03-13,12.879901,80.077351,14,66,2
2014,2022-03-13,12.879818,80.077496,15,71,2
2015,2022-03-13,12.879781,80.077743,16,70,2
2016,2022-03-13,12.879708,80.077904,17,80,2
2017,2022-03-13,12.87965,80.07806,18,83,2
2018,2022-03-13,12.879603,80.078264,19,68,2
2019,2022-03-13,12.879512,80.078409,20,97,2
2020,2022-03-13,12.881547,80.076461,21,48,3
2021,2022-03-13,12.881715,80.075999,22,69,3
2022,2022-03-13,12.881924,80.075602,23,85,3
2023,2022-03-13,12.882101,80.075261,24,91,3
2024,2022-03-13,12.882206,80.074756,25,94,3
2025,2022-03-13,12.881861,80.074681,26,83,3
2026,2022-03-13,12.881725,80.075046,27,45,3
2027,2022-03-13,12.881536,80.075368,28,69,3
2028,2022-03-13,12.881421,80.07583,29,62,3
2029,2022-03-13,12.881264,80.076291,30,100,3
2030,2022-03-13,12.879586,80.07653,31,35,4
2031,2022-03-13,12.879356,80.076605,32,86,4
2032,2022-03-13,12.879282,80.076814,33,55,4
2033,2022-03-13,12.879481,80.076503,34,56,4
2034,2022-03-13,12.879251,80.077018,35,26,4
2035,2022-03-13,12.879193,80.077212,36,38,4
2036,2022-03-13,12.879146,80.077357,37,91,4
2037,2022-03-13,12.879037,80.077459,38,61,4
2038,2022-03-13,12.878995,80.077695,39,35,4
2039,2022-03-13,12.878911,80.077877,40,40,4
2040,2022-03-13,12.879795,80.07505,41,93,5
2041,2022-03-13,12.87969,80.075254,42,98,5
2042,2022-03-13,12.880046,80.074761,43,35,5
2043,2022-03-13,12.88037,80.075362,44,29,5
2044,2022-03-13,12.880642,80.075008,45,77,5
2045,2022-03-13,12.881113,80.075201,46,96,5
2046,2022-03-13,12.880893,80.075544,47,43,5
2047,2022-03-13,12.881018,80.075534,48,27,5
2048,2022-03-13,12.879696,80.075132,49,74,5
2049,2022-03-13,12.881133,80.075362,50,98,5
2050,2022-03-14,12.879995,80.07858,1,83,1
2051,2022-03-14,12.880075,80.078284,2,96,1
2052,2022-03-14,12.880195,80.078042,3,82,1
2053,2022-03-14,12.880242,80.077833,4,93,1
2054,2022-03-14,12.880336,80.077602,5,77,1
2055,2022-03-14,12.880424,80.077378,6,97,1
2056,2022-03-14,12.880503,80.077136,7,88,1
2057,2022-03-14,12.88043,80.076799,8,90,1
2058,2022-03-14,12.880518,80.076922,9,99,1
2059,2022-03-14,12.880215,80.076766,10,75,1
2060,2022-03-14,12.880027,80.076831,11,38,2
2061,2022-03-14,12.879985,80.076997,12,96,2
2062,2022-03-14,12.879938,80.077174,13,49,2
2063,2022-03-14,12.879901,80.077351,14,28,2
2064,2022-03-14,12.879818,80.077496,15,34,2
2065,2022-03-14,12.879781,80.077743,16,62,2
2066,2022-03-14,12.879708,80.077904,17,58,2
2067,2022-03-14,12.87965,80.07806,18,64,2
2068,2022-03-14,12.879603,80.078264,19,29,2
2069,2022-03-14,12.879512,80.078409,20,51,2
2070,2022-03-14,12.881547,80.076461,21,25,3
2071,2022-03-14,12.881715,80.075999,22,83,3
2072,2022-03-14,12.881924,80.075602,23,80,3
2073,2022-03-14,12.882101,80.075261,24,66,3
2074,2022-03-14,12.882206,80.074756,25,80,3
2075,2022-03-14,12.881861,80.074681,26,100,3
2076,2022-03-14,12.881725,80.075046,27,78,3
2077,2022-03-14,12.881536,80.075368,28,40,3
2078,2022-03-14,12.881421,80.07583,29,43,3
2079,2022-03-14,12.881264,80.076291,30,67,3
2080,2022-03-14,12.879586,80.07653,31,96,4
2081,2022-03-14,12.879356,80.076605,32,74,4
2082,2022-03-14,12.879282,80.076814,33,96,4
2083,2022-03-14,12.879481,80.076503,34,35,4
2084,2022-03-14,12.879251,80.077018,35,50,4
2085,2022-03-14,12.879193,80.077212,36,89,4
2086,2022-03-14,12.879146,80.077357,37,41,4
2087,2022-03-14,12.879037,80.077459,38,68,4
2088,2022-03-14,12.878995,80.077695,39,48,4
2089,2022-03-14,12.878911,80.077877,40,80,4
2090,2022-03-14,12.879795,80.07505,41,65,5
2091,2022-03-14,12.87969,80.075254,42,71,5
2092,2022-03-14,12.880046,80.074761,43,77,5
2093,2022-03-14,12.88037,80.075362,44,61,5
2094,2022-03-14,12.880642,80.075008,45,79,5
2095,2022-03-14,12.881113,80.075201,46,57,5
2096,2022-03-14,12.880893,80.075544,47,97,5
2097,2022-03-14,12.881018,80.075534,48,39,5
2098,2022-03-14,12.879696,80.075132,49,36,5
2099,2022-03-14,12.881133,80.075362,50,39,5
2100,2022-03-15,12.879995,80.07858,1,71,1
2101,2022-03-15,12.880075,80.078284,2,38,1
2102,2022-03-15,12.880195,80.078042,3,30,1
2103,2022-03-15,12.880242,80.077833,4,57,1
2104,2022-03-15,12.880336,80.077602,5,61,1
2105,2022-03-15,12.880424,80.077378,6,87,1
2106,2022-03-15,12.880503,80.077136,7,49,1
2107,2022-03-15,12.88043,80.076799,8,70,1
2108,2022-03-15,12.880518,80.076922,9,78,1
2109,2022-03-15,12.880215,80.076766,10,39,1
2110,2022-03-15,12.880027,80.076831,11,64,2
2111,2022-03-15,12.879985,80.076997,12,97,2
2112,2022-03-15,12.879938,80.077174,13,43,2
2113,2022-03-15,12.879901,80.077351,14,44,2
2114,2022-03-15,12.879818,80.077496,15,48,2
2115,2022-03-15,12.879781,80.077743,16,52,2
2116,2022-03-15,12.879708,80.077904,17,87,2
2117,2022-03-15,12.87965,80.07806,18,80,2
2118,2022-03-15,12.879603,80.078264,19,92,2
2119,2022-03-15,12.879512,80.078409,20,58,2
2120,2022-03-15,12.881547,80.076461,21,44,3
2121,2022-03-15,12.881715,80.075999,22,30,3
2122,2022-03-15,12.881924,80.075602,23,31,3
2123,2022-03-15,12.882101,80.075261,24,35,3
2124,2022-03-15,12.882206,80.074756,25,32,3
2125,2022-03-15,12.881861,80.074681,26,82,3
2126,2022-03-15,12.881725,80.075046,27,36,3
2127,2022-03-15,12.881536,80.075368,28,88,3
2128,2022-03-15,12.881421,80.07583,29,29,3
2129,2022-03-15,12.881264,80.076291,30,37,3
2130,2022-03-15,12.879586,80.07653,31,93,4
2131,2022-03-15,12.879356,80.076605,32,60,4
2132,2022-03-15,12.879282,80.076814,33,62,4
2133,2022-03-15,12.879481,80.076503,34,70,4
2134,2022-03-15,12.879251,80.077018,35,94,4
2135,2022-03-15,12.879193,80.077212,36,95,4
2136,2022-03-15,12.879146,80.077357,37,64,4
2137,2022-03-15,12.879037,80.077459,38,100,4
2138,2022-03-15,12.878995,80.077695,39,91,4
2139,2022-03-15,12.878911,80.077877,40,91,4
2140,2022-03-15,12.879795,80.07505,41,85,5
2141,2022-03-15,12.87969,80.075254,42,61,5
2142,2022-03-15,12.880046,80.074761,43,78,5
2143,2022-03-15,12.88037,80.075362,44,84,5
2144,2022-03-15,12.880642,80.075008,45,42,5
2145,2022-03-15,12.881113,80.075201,46,71,5
2146,2022-03-15,12.880893,80.075544,47,100,5
2147,2022-03-15,12.881018,80.075534,48,65,5
2148,2022-03-15,12.879696,80.075132,49,50,5
2149,2022-03-15,12.881133,80.075362,50,33,5
2150,2022-03-16,12.879995,80.07858,1,65,1
2151,2022-03-16,12.880075,80.078284,2,73,1
2152,2022-03-16,12.880195,80.078042,3,96,1
2153,2022-03-16,12.880242,80.077833,4,67,1
2154,2022-03-16,12.880336,80.077602,5,93,1
2155,2022-03-16,12.880424,80.077378,6,31,1
2156,2022-03-16,12.880503,80.077136,7,79,1
2157,2022-03-16,12.88043,80.076799,8,70,1
2158,2022-03-16,12.880518,80.076922,9,35,1
2159,2022-03-16,12.880215,80.076766,10,83,1
2160,2022-03-16,12.880027,80.076831,11,34,2
2161,2022-03-16,12.879985,80.076997,12,52,2
2162,2022-03-16,12.879938,80.077174,13,99,2
2163,2022-03-16,12.879901,80.077351,14,78,2
2164,2022-03-16,12.879818,80.077496,15,74,2
2165,2022-03-16,12.879781,80.077743,16,32,2
2166,2022-03-16,12.879708,80.077904,17,32,2
2167,2022-03-16,12.87965,80.07806,18,74,2
2168,2022-03-16,12.879603,80.078264,19,96,2
2169,2022-03-16,12.879512,80.078409,20,68,2
2170,2022-03-16,12.881547,80.076461,21,87,3
2171,2022-03-16,12.881715,80.075999,22,54,3
2172,2022-03-16,12.881924,80.075602,23,37,3
2173,2022-03-16,12.882101,80.075261,24,81,3
2174,2022-03-16,12.882206,80.074756,25,86,3
2175,2022-03-16,12.881861,80.074681,26,29,3
2176,2022-03-16,12.881725,80.075046,27,25,3
2177,2022-03-16,12.881536,80.075368,28,28,3
2178,2022-03-16,12.881421,80.07583,29,75,3
2179,2022-03-16,12.881264,80.076291,30,38,3
2180,2022-03-16,12.879586,80.07653,31,35,4
2181,2022-03-16,12.879356,80.076605,32,43,4
2182,2022-03-16,12.879282,80.076814,33,45,4
2183,2022-03-16,12.879481,80.076503,34,28,4
2184,2022-03-16,12.879251,80.077018,35,66,4
